Team,Coach,Week,Slot,Bench,Position,Player,Franchise,Stats,Fantasy Points,Opponent,Opponent Coach,Year,Game No.,Original Order,Gamecode,Playercode,Against Playercode,Postioncode,,,Team Name,Coach,,,,Coaches,,Position,,Seasons
PackingCheeseheadsSince1921,Whytey,13,BN5,BN,WR,J. Brown,ARI,0,0,Glorious Demon God Fist,Chris,2016,1,21955,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
PackingCheeseheadsSince1921,Whytey,13,BN6,BN,RB,I. Crowell,CLE,0,0,Glorious Demon God Fist,Chris,2016,1,21956,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,QB,,QB,R. Wilson,SEA,"277 Pass Yds,1 Pass TD,1 Int,29 Rush Yds",15.98,Rodwins Rodskins,Rod,2016,2,21957,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,RB1,,RB,S. Ware,KC,"29 Rush Yds,1 Rush TD,23 Rec Yds,1 Rec TD",17.2,Rodwins Rodskins,Rod,2016,2,21958,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,RB2,,RB,M. Gordon,LAC,"84 Rush Yds,1 Rush TD,54 Rec Yds",19.8,Rodwins Rodskins,Rod,2016,2,21959,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,WR1,,WR,J. Jones,ATL,113 Rec Yds,11.3,Rodwins Rodskins,Rod,2016,2,21960,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,WR2,,WR,L. Fitzgerald,ARI,78 Rec Yds,7.8,Rodwins Rodskins,Rod,2016,2,21961,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,TE,,TE,K. Rudolph,MIN,45 Rec Yds,4.5,Rodwins Rodskins,Rod,2016,2,21962,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,W/R,,RB,M. Forte,NYJ,"25 Rush Yds,54 Rec Yds",7.9,Rodwins Rodskins,Rod,2016,2,21963,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,K,,K,J. Tucker,BAL,"5 PAT,1 50+",10,Rodwins Rodskins,Rod,2016,2,21964,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,DEF,,DEF,Eagles,DEF,"32 Pts,2 Fum",3,Rodwins Rodskins,Rod,2016,2,21965,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,BN1,BN,RB,J. Stewart,CAR,"50 Rush Yds,1 Fum,3 Rec Yds",3.3,Rodwins Rodskins,Rod,2016,2,21966,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,BN2,BN,WR,T. Gabriel,ATL,44 Rec Yds,4.4,Rodwins Rodskins,Rod,2016,2,21967,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,BN3,BN,WR,J. Crowder,WAS,"42 Rec Yds,1 Rec TD",10.2,Rodwins Rodskins,Rod,2016,2,21968,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,BN4,BN,RB,J. Ajayi,MIA,"61 Rush Yds,26 Rec Yds",8.7,Rodwins Rodskins,Rod,2016,2,21969,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,BN5,BN,RB,T. Rawls,SEA,"106 Rush Yds,2 Rush TD,12 Rec Yds",23.8,Rodwins Rodskins,Rod,2016,2,21970,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
GRONK GRONK GRONK GRONK,Niall,13,BN6,BN,WR,T. Williams,LAC,"47 Rec Yds,1 Rec TD",10.7,Rodwins Rodskins,Rod,2016,2,21971,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,QB,,QB,M. Ryan,ATL,"297 Pass Yds,1 Pass TD,1 Int,23 Rush Yds",16.18,GRONK GRONK GRONK GRONK,Niall,2016,2,21972,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,RB1,,RB,D. Booker,DEN,"35 Rush Yds,1 Rush TD,2 Rec Yds",9.7,GRONK GRONK GRONK GRONK,Niall,2016,2,21973,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,RB2,,RB,E. Elliott,DAL,"86 Rush Yds,1 Rush TD,19 Rec Yds",16.5,GRONK GRONK GRONK GRONK,Niall,2016,2,21974,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,WR1,,WR,A. Brown,PIT,"54 Rec Yds,1 Rec TD",11.4,GRONK GRONK GRONK GRONK,Niall,2016,2,21975,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,WR2,,WR,B. Cooks,NO,"73 Rec Yds,4 Rush Yds",7.7,GRONK GRONK GRONK GRONK,Niall,2016,2,21976,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,TE,,TE,Z. Ertz,PHI,"79 Rec Yds,1 Rec TD",13.9,GRONK GRONK GRONK GRONK,Niall,2016,2,21977,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,W/R,,RB,B. Powell,NYJ,3 Rush Yds,0.3,GRONK GRONK GRONK GRONK,Niall,2016,2,21978,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,K,,K,W. Lutz,NO,"1 PAT,1 30-39,1 40-49",7,GRONK GRONK GRONK GRONK,Niall,2016,2,21979,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,DEF,,DEF,Ravens,DEF,"6 Pts,2 Sck,3 Int",15,GRONK GRONK GRONK GRONK,Niall,2016,2,21980,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,BN1,BN,RB,M. Asiata,MIN,"30 Rush Yds,-3 Rec Yds",2.7,GRONK GRONK GRONK GRONK,Niall,2016,2,21981,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,BN2,BN,WR,A. Green,CIN,0,0,GRONK GRONK GRONK GRONK,Niall,2016,2,21982,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,BN3,BN,QB,E. Manning,NYG,"195 Pass Yds,2 Pass TD,2 Int,-1 Rush Yds",11.7,GRONK GRONK GRONK GRONK,Niall,2016,2,21983,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,BN4,BN,TE,T. Kelce,KC,140 Rec Yds,14,GRONK GRONK GRONK GRONK,Niall,2016,2,21984,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,BN5,BN,QB,B. Bortles,JAX,"181 Pass Yds,2 Int,29 Rush Yds,1 Rush TD,...",10.14,GRONK GRONK GRONK GRONK,Niall,2016,2,21985,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Rodwins Rodskins,Rod,13,BN6,BN,RB,J. White,NE,"17 Rush Yds,18 Rec Yds",3.5,GRONK GRONK GRONK GRONK,Niall,2016,2,21986,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,QB,,QB,B. Roethlisberger,PIT,"289 Pass Yds,2 Pass TD,1 Int",17.56,IM HERE SO I WONT GET FINED,Stephen,2016,3,21987,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,RB1,,RB,L. McCoy,BUF,"130 Rush Yds,61 Rec Yds",19.1,IM HERE SO I WONT GET FINED,Stephen,2016,3,21988,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,RB2,,RB,L. Bell,PIT,"118 Rush Yds,1 Fum,64 Rec Yds",16.2,IM HERE SO I WONT GET FINED,Stephen,2016,3,21989,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,WR1,,WR,D. Bryant,DAL,"84 Rec Yds,1 Rec TD",14.4,IM HERE SO I WONT GET FINED,Stephen,2016,3,21990,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,WR2,,WR,T. Hilton,IND,146 Rec Yds,14.6,IM HERE SO I WONT GET FINED,Stephen,2016,3,21991,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,TE,,TE,M. Bennett,NE,4 Rec Yds,0.4,IM HERE SO I WONT GET FINED,Stephen,2016,3,21992,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,W/R,,RB,L. Murray,LV,"82 Rush Yds,2 Rush TD,23 Rec Yds",22.5,IM HERE SO I WONT GET FINED,Stephen,2016,3,21993,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,K,,K,S. Hauschka,SEA,"4 PAT,2 20-29,2 30-39",16,IM HERE SO I WONT GET FINED,Stephen,2016,3,21994,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,DEF,,DEF,Bills,DEF,38 Pts,-4,IM HERE SO I WONT GET FINED,Stephen,2016,3,21995,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,BN1,BN,QB,M. Stafford,DET,"341 Pass Yds,2 Pass TD,22 Rush Yds",23.84,IM HERE SO I WONT GET FINED,Stephen,2016,3,21996,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,BN2,BN,RB,D. Murray,TEN,0,0,IM HERE SO I WONT GET FINED,Stephen,2016,3,21997,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,BN3,BN,TE,D. Walker,TEN,0,0,IM HERE SO I WONT GET FINED,Stephen,2016,3,21998,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,BN4,BN,WR,S. Watkins,BUF,38 Rec Yds,3.8,IM HERE SO I WONT GET FINED,Stephen,2016,3,21999,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,BN5,BN,WR,S. Diggs,MIN,59 Rec Yds,5.9,IM HERE SO I WONT GET FINED,Stephen,2016,3,22000,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
i'm-on-a-rolla-gay,Beano,13,BN6,BN,WR,S. Shepard,NYG,"21 Rec Yds,1 Rec TD",8.1,IM HERE SO I WONT GET FINED,Stephen,2016,3,22001,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,QB,,QB,T. Brady,NE,"269 Pass Yds,1 Pass TD,1 Rush Yds",14.86,i'm-on-a-rolla-gay,Beano,2016,3,22002,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,RB1,,RB,D. Freeman,ATL,"56 Rush Yds,2 Rush TD,49 Rec Yds",22.5,i'm-on-a-rolla-gay,Beano,2016,3,22003,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,RB2,,RB,C. Hyde,SF,"92 Rush Yds,6 Rec Yds",9.8,i'm-on-a-rolla-gay,Beano,2016,3,22004,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,WR1,,WR,O. Beckham,NYG,100 Rec Yds,10,i'm-on-a-rolla-gay,Beano,2016,3,22005,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,WR2,,WR,A. Cooper,LV,"59 Rec Yds,1 Rec TD",11.9,i'm-on-a-rolla-gay,Beano,2016,3,22006,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,TE,,TE,T. Eifert,CIN,"25 Rec Yds,1 Rec TD",8.5,i'm-on-a-rolla-gay,Beano,2016,3,22007,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,W/R,,RB,D. Martin,TB,"45 Rush Yds,1 Rush TD,23 Rec Yds",12.8,i'm-on-a-rolla-gay,Beano,2016,3,22008,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,K,,K,M. Bryant,ATL,"1 PAT,2 20-29,1 50+",12,i'm-on-a-rolla-gay,Beano,2016,3,22009,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,DEF,,DEF,Vikings,DEF,"17 Pts,3 Sck,2 Fum",8,i'm-on-a-rolla-gay,Beano,2016,3,22010,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,BN1,BN,RB,D. Lewis,NE,"27 Rush Yds,11 Rec Yds",3.8,i'm-on-a-rolla-gay,Beano,2016,3,22011,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,BN2,BN,WR,T. Pryor,CLE,0,0,i'm-on-a-rolla-gay,Beano,2016,3,22012,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,BN3,BN,TE,J. Reed,WAS,0,0,i'm-on-a-rolla-gay,Beano,2016,3,22013,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,BN4,BN,WR,K. Benjamin,CAR,18 Rec Yds,1.8,i'm-on-a-rolla-gay,Beano,2016,3,22014,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,BN5,BN,RB,J. Hill,CIN,"33 Rush Yds,1 Rush TD,12 Rec Yds",10.5,i'm-on-a-rolla-gay,Beano,2016,3,22015,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,13,BN6,BN,WR,D. Moncrief,IND,"26 Rec Yds,1 Rec TD",8.6,i'm-on-a-rolla-gay,Beano,2016,3,22016,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,QB,,QB,D. Brees,NO,"326 Pass Yds,3 Int",7.04,Theshithouseflakes,Dave,2016,4,22017,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,RB1,,RB,T. Riddick,DET,"2 Rush Yds,15 Rec Yds,1 Rec TD",7.7,Theshithouseflakes,Dave,2016,4,22018,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,RB2,,RB,T. West,BAL,"50 Rush Yds,1 Rush TD,18 Rec Yds,1 Rec TD",18.8,Theshithouseflakes,Dave,2016,4,22019,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,WR1,,WR,D. Baldwin,SEA,65 Rec Yds,6.5,Theshithouseflakes,Dave,2016,4,22020,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,WR2,,WR,W. Snead,NO,38 Rec Yds,3.8,Theshithouseflakes,Dave,2016,4,22021,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,TE,,TE,J. Graham,SEA,"63 Rec Yds,1 Rec TD",12.3,Theshithouseflakes,Dave,2016,4,22022,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,W/R,,WR,G. Tate,DET,"145 Rec Yds,1 Rec TD",20.5,Theshithouseflakes,Dave,2016,4,22023,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,K,,K,G. Gano,CAR,1 PAT,1,Theshithouseflakes,Dave,2016,4,22024,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,DEF,,DEF,Cardinals,DEF,"23 Pts,2 Sck,1 Int,1 Fum",6,Theshithouseflakes,Dave,2016,4,22025,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,BN1,BN,RB,R. Jennings,NYG,"19 Rush Yds,34 Rec Yds,1 Rec TD",11.3,Theshithouseflakes,Dave,2016,4,22026,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,BN2,BN,TE,G. Olsen,CAR,30 Rec Yds,3,Theshithouseflakes,Dave,2016,4,22027,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,BN3,BN,QB,P. Rivers,LAC,"225 Pass Yds,2 Pass TD,2 Int,18 Rush Yds",14.8,Theshithouseflakes,Dave,2016,4,22028,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,BN4,BN,WR,C. Hogan,NE,"23 Rec Yds,1 Rec TD",8.3,Theshithouseflakes,Dave,2016,4,22029,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,BN5,BN,WR,R. Matthews,TEN,0,0,Theshithouseflakes,Dave,2016,4,22030,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,13,BN6,BN,RB,P. Perkins,NYG,38 Rush Yds,3.8,Theshithouseflakes,Dave,2016,4,22031,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,QB,,QB,A. Rodgers,GB,"209 Pass Yds,2 Pass TD,16 Rush Yds,1 Fum",15.96,FY TB,Dee,2016,4,22032,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,RB1,,,,,0,-,FY TB,Dee,2016,4,22033,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,RB2,,,,,0,-,FY TB,Dee,2016,4,22034,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,WR1,,,,,0,-,FY TB,Dee,2016,4,22035,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,WR2,,,,,0,-,FY TB,Dee,2016,4,22036,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,TE,,,,,0,-,FY TB,Dee,2016,4,22037,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,W/R,,,,,0,-,FY TB,Dee,2016,4,22038,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,K,,,,,0,-,FY TB,Dee,2016,4,22039,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,DEF,,,,,0,-,FY TB,Dee,2016,4,22040,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,BN1,BN,RB,J. Forsett,DEN,0,0,FY TB,Dee,2016,4,22041,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,BN2,BN,TE,G. Barnidge,CLE,0,0,FY TB,Dee,2016,4,22042,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,BN3,BN,WR,M. Crabtree,LV,"74 Rec Yds,1 Rec TD",13.4,FY TB,Dee,2016,4,22043,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,BN4,BN,TE,Z. Miller,CHI,0,0,FY TB,Dee,2016,4,22044,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,BN5,BN,WR,E. Sanders,DEN,"28 Rec Yds,4 Rush Yds",3.2,FY TB,Dee,2016,4,22045,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
Theshithouseflakes,Dave,13,BN6,BN,WR,R. Cobb,GB,"19 Rec Yds,1 Rec TD",7.9,FY TB,Dee,2016,4,22046,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,QB,,QB,D. Brees,NO,"257 Pass Yds,3 Int,2 Rush Yds",4.48,IM HERE SO I WONT GET FINED,Stephen,2016,1,22047,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,RB1,,RB,R. Jennings,NYG,"45 Rush Yds,12 Rec Yds",5.7,IM HERE SO I WONT GET FINED,Stephen,2016,1,22048,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,RB2,,RB,T. West,BAL,"2 Rush Yds,24 Rec Yds",2.6,IM HERE SO I WONT GET FINED,Stephen,2016,1,22049,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,WR1,,WR,B. LaFell,CIN,22 Rec Yds,2.2,IM HERE SO I WONT GET FINED,Stephen,2016,1,22050,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,WR2,,WR,D. Baldwin,SEA,46 Rec Yds,4.6,IM HERE SO I WONT GET FINED,Stephen,2016,1,22051,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,TE,,TE,J. Graham,SEA,16 Rec Yds,1.6,IM HERE SO I WONT GET FINED,Stephen,2016,1,22052,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,W/R,,WR,G. Tate,DET,"58 Rec Yds,-1 Rush Yds",5.7,IM HERE SO I WONT GET FINED,Stephen,2016,1,22053,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,K,,K,G. Gano,CAR,"2 PAT,1 20-29,3 40-49",14,IM HERE SO I WONT GET FINED,Stephen,2016,1,22054,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,DEF,,DEF,Lions,DEF,"11 Pts,1 Sck",5,IM HERE SO I WONT GET FINED,Stephen,2016,1,22055,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,BN1,BN,TE,G. Olsen,CAR,87 Rec Yds,8.7,IM HERE SO I WONT GET FINED,Stephen,2016,1,22056,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,BN2,BN,QB,P. Rivers,LAC,"236 Pass Yds,2 Pass TD,3 Int,2 Fum",7.44,IM HERE SO I WONT GET FINED,Stephen,2016,1,22057,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,BN3,BN,WR,C. Hogan,NE,"129 Rec Yds,1 Rec TD,7 Rush Yds",19.6,IM HERE SO I WONT GET FINED,Stephen,2016,1,22058,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,BN4,BN,WR,R. Matthews,TEN,26 Rec Yds,2.6,IM HERE SO I WONT GET FINED,Stephen,2016,1,22059,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,BN5,BN,RB,T. Riddick,DET,0,0,IM HERE SO I WONT GET FINED,Stephen,2016,1,22060,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
FY TB,Dee,14,BN6,BN,WR,W. Snead,NO,85 Rec Yds,8.5,IM HERE SO I WONT GET FINED,Stephen,2016,1,22061,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,QB,,QB,T. Brady,NE,"406 Pass Yds,3 Pass TD,1 Int,-1 Rush Yds",26.14,FY TB,Dee,2016,1,22062,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,RB1,,RB,D. Lewis,NE,"14 Rush Yds,5 Rec Yds",1.9,FY TB,Dee,2016,1,22063,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,RB2,,RB,C. Hyde,SF,"193 Rush Yds,7 Rec Yds,1 Rec TD",26,FY TB,Dee,2016,1,22064,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,WR1,,WR,K. Benjamin,CAR,11 Rec Yds,1.1,FY TB,Dee,2016,1,22065,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,WR2,,WR,O. Beckham,NYG,"94 Rec Yds,1 Rec TD",15.4,FY TB,Dee,2016,1,22066,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,TE,,TE,T. Eifert,CIN,"48 Rec Yds,2 Rec TD",16.8,FY TB,Dee,2016,1,22067,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,W/R,,RB,D. Martin,TB,"66 Rush Yds,1 Rush TD,19 Rec Yds",14.5,FY TB,Dee,2016,1,22068,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
IM HERE SO I WONT GET FINED,Stephen,14,K,,K,M. Bryant,ATL,6 PAT,6,FY TB,Dee,2016,1,22069,#ERROR!,#ERROR!,#ERROR!,#ERROR!,,,,,,,,,,,,
